tempo[s],velocidade[m/s]
21.650000000000173,0.00015174414899290134
21.700000000000173,0.00015065313271236187
21.750000000000174,0.00015119280263299083
21.800000000000175,0.00015095732772706287
21.850000000000176,0.00015041963955221509
21.900000000000176,0.00014964899560414747
21.950000000000177,0.0001514144267444659
22.000000000000178,0.00015037978510940042
22.05000000000018,0.00014892303642246397
22.10000000000018,0.00014955997100461732
22.15000000000018,0.00014994704943178835
22.20000000000018,0.00015085452876694154
22.25000000000018,0.00015018375317819204
22.300000000000182,0.00015091990099435875
22.350000000000183,0.00014939940789756299
22.400000000000183,0.00014925612133916206
22.450000000000184,0.000150258243078754
22.500000000000185,0.00015023449530574196
22.550000000000185,0.00015005978787580325
22.600000000000186,0.00014988583305783728
22.650000000000187,0.00015093687690056026
22.700000000000188,0.0001509556947986951
22.75000000000019,0.00015056632316398503
22.80000000000019,0.00014915390576416217
22.85000000000019,0.00014917540537972494
22.90000000000019,0.00014891391488345884
22.95000000000019,0.0001502635428840451
23.000000000000192,0.00015147111514932652
23.050000000000193,0.0001526295439703524
23.100000000000193,0.00015099990302710735
23.150000000000194,0.00015034133257099986
23.200000000000195,0.00014904387032409116
23.250000000000195,0.0001493731521103934
23.300000000000196,0.00014955163578183578
23.350000000000197,0.0001490891120519764
23.400000000000198,0.00014963599428442713
23.4500000000002,0.0001507784135359741
23.5000000000002,0.0001503235911326076
23.5500000000002,0.00014905727769813897
23.6000000000002,0.00014980312386621918
23.6500000000002,0.00014878542489943223
23.700000000000202,0.00014939706918324632
23.750000000000203,0.00014961248600062134
23.800000000000203,0.0001501861090919032
23.850000000000204,0.00014934712013518607
23.900000000000205,0.00014892026029665877
23.950000000000205,0.000150573092774638
24.000000000000206,0.00015037999623563285
24.050000000000207,0.00015022459694170385
24.100000000000207,0.00015102566811027026
24.150000000000208,0.0001496970904395657
24.20000000000021,0.00014941723475101528
24.25000000000021,0.00014946011182668316
24.30000000000021,0.00014969317562464368
24.35000000000021,0.00014941153239890516
24.40000000000021,0.00014910469173614216
24.450000000000212,0.0001488312475387629
24.500000000000213,0.0001494454083255054
24.550000000000214,0.00014977720659227516
24.600000000000215,0.00014918376574575245
24.650000000000215,0.00014947783913142536
24.700000000000216,0.00014891773397254971
24.750000000000217,0.00014797010488388414
24.800000000000217,0.0001485287402453001
24.850000000000218,0.0001502613878997319
24.90000000000022,0.00015037977013380698
24.95000000000022,0.00015036319632411854
25.00000000000022,0.0001485000352558509
